Donors Returns - 2012-13,
 data exported: 01/Feb/2017 12:02,
DonorClientNm,DonorAddressLine1,DonorSuburb,DonorStateAb,DonorPostcode,RecipientClientNm,DonationDt,AmountPaid,
"Hanssen Pty Ltd","PO Box 147","BURSWOOD","WA","6100","NAT-WA","02/07/2012 12:00:00 AM","50000.0000",
"Hanssen Pty Ltd","PO Box 147","BURSWOOD","WA","6100","Liberal Party (W.A. Division) Inc.","26/07/2012 12:00:00 AM","25000.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Liberal Party of Australia (Victorian Division)","23/10/2012 12:00:00 AM","15000.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Higgins Federal Electorate Conference","02/07/2012 12:00:00 AM","5000.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","ALP-VIC Progressive Business","27/08/2012 12:00:00 AM","1650.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","ALP National Secretariat","02/05/2013 12:00:00 AM","1545.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Higgins 200 Club","05/02/2013 12:00:00 AM","1300.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-QLD Dickson Account","04/04/2013 12:00:00 AM","1000.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","ALP-VIC Progressive Business","17/06/2013 12:00:00 AM","990.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Liberal Party of Australia (Victorian Division)","31/07/2012 12:00:00 AM","330.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Kooyong Federal Electorate Conference","07/11/2012 12:00:00 AM","300.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Monash Club","18/04/2013 12:00:00 AM","110.0000",
"Healthscope Ltd","Level 1 312 St Kilda Road","Southbank","VIC","3006","Liberal National Party of Queensland","14/12/2012 12:00:00 AM","11000.0000",
"Healthscope Ltd","Level 1 312 St Kilda Road","Southbank","VIC","3006","Liberal Party of Australia (Victorian Division)","21/01/2013 12:00:00 AM","4800.0000",
"Healthscope Ltd","Level 1 312 St Kilda Road","Southbank","VIC","3006","Liberal Party of Australia","04/03/2013 12:00:00 AM","4000.0000",
"Healthscope Ltd","Level 1 312 St Kilda Road","Southbank","VIC","3006","Liberal Party of Australia (Victorian Division)","22/11/2012 12:00:00 AM","2200.0000",
"Healthscope Ltd","Level 1 312 St Kilda Road","Southbank","VIC","3006","Liberal Party of Australia (Victorian Division)","31/10/2012 12:00:00 AM","2000.0000",
"Healthscope Ltd","Level 1 312 St Kilda Road","Southbank","VIC","3006","Liberal Party of Australia (Victorian Division)","11/10/2012 12:00:00 AM","2000.0000",
"Healthscope Ltd","Level 1 312 St Kilda Road","Southbank","VIC","3006","Liberal Party of Australia (Victorian Division)","04/04/2013 12:00:00 AM","1500.0000",
"Healthscope Ltd","Level 1 312 St Kilda Road","Southbank","VIC","3006","Liberal Party of Australia (Victorian Division)","01/02/2013 12:00:00 AM","1500.0000",
"Healthscope Ltd","Level 1 312 St Kilda Road","Southbank","VIC","3006","Liberal Party of Australia (Victorian Division)","01/02/2013 12:00:00 AM","1500.0000",
"Healthscope Ltd","Level 1 312 St Kilda Road","Southbank","VIC","3006","Liberal Party of Australia (Victorian Division)","03/04/2013 12:00:00 AM","1500.0000",
"Healthscope Ltd","Level 1 312 St Kilda Road","Southbank","VIC","3006","Liberal Party of Australia - Tasmanian Division","23/11/2012 12:00:00 AM","1100.0000",
"Healthscope Ltd","Level 1 312 St Kilda Road","Southbank","VIC","3006","Liberal Party of Australia - Tasmanian Division","20/12/2012 12:00:00 AM","1100.0000",
"Healthscope Ltd","Level 1 312 St Kilda Road","Southbank","VIC","3006","Liberal Party of Australia - Tasmanian Division","21/01/2013 12:00:00 AM","1100.0000",
"Healthscope Ltd","Level 1 312 St Kilda Road","Southbank","VIC","3006","Liberal Party of Australia - Tasmanian Division","20/02/2013 12:00:00 AM","1100.0000",
"Healthscope Ltd","Level 1 312 St Kilda Road","Southbank","VIC","3006","Liberal Party of Australia - Tasmanian Division","20/03/2013 12:00:00 AM","1100.0000",
"Healthscope Ltd","Level 1 312 St Kilda Road","Southbank","VIC","3006","Liberal Party of Australia - Tasmanian Division","20/05/2013 12:00:00 AM","1100.0000",
"Healthscope Ltd","Level 1 312 St Kilda Road","Southbank","VIC","3006","Liberal Party of Australia - Tasmanian Division","28/08/2012 12:00:00 AM","1100.0000",
"Healthscope Ltd","Level 1 312 St Kilda Road","Southbank","VIC","3006","Liberal Party of Australia - Tasmanian Division","26/09/2012 12:00:00 AM","1100.0000",
"Healthscope Ltd","Level 1 312 St Kilda Road","Southbank","VIC","3006","Liberal National Party of Queensland","04/04/2013 12:00:00 AM","1000.0000",
"Healthscope Ltd","Level 1 312 St Kilda Road","Southbank","VIC","3006","Liberal National Party of Queensland","20/05/2013 12:00:00 AM","550.0000",
"Healthscope Ltd","Level 1 312 St Kilda Road","Southbank","VIC","3006","Liberal Party of Australia (Victorian Division)","22/11/2012 12:00:00 AM","200.0000",
"Herbert Smith Freehills","c/o 101 Collins Street   Vic 3000","Melbourne","VIC","3000","Liberal Party (W.A. Division) Inc.","31/12/2012 12:00:00 AM","26598.0000",
"Herbert Smith Freehills","c/o 101 Collins Street   Vic 3000","Melbourne","VIC","3000","Liberal Party of Australia","17/09/2012 12:00:00 AM","11000.0000",
"Herbert Smith Freehills","c/o 101 Collins Street   Vic 3000","Melbourne","VIC","3000","Liberal Party of Australia","14/03/2013 12:00:00 AM","1000.0000",
"Herbert Smith Freehills","c/o 101 Collins Street   Vic 3000","Melbourne","VIC","3000","Liberal Party of Australia","22/05/2013 12:00:00 AM","750.0000",
"Holding Redlich","Level 8 555 Bourke Street","MELBOURNE","VIC","3000","ALP - National Secretariat Business Forum","05/11/2012 12:00:00 AM","22000.0000",
"Holding Redlich","Level 8 555 Bourke Street","MELBOURNE","VIC","3000","ALP-VIC","11/04/2013 12:00:00 AM","5000.0000",
"Holding Redlich","Level 8 555 Bourke Street","MELBOURNE","VIC","3000","ALP-NSW","03/07/2012 12:00:00 AM","5000.0000",
"Holding Redlich","Level 8 555 Bourke Street","MELBOURNE","VIC","3000","ALP-NSW","04/04/2013 12:00:00 AM","2293.0000",
"Holding Redlich","Level 8 555 Bourke Street","MELBOURNE","VIC","3000","ALP-QLD","10/07/2012 12:00:00 AM","1817.0000",
"Holding Redlich","Level 8 555 Bourke Street","MELBOURNE","VIC","3000","ALP-VIC","13/11/2012 12:00:00 AM","1100.0000",
"Holding Redlich","Level 8 555 Bourke Street","MELBOURNE","VIC","3000","ALP-VIC","02/07/2012 12:00:00 AM","1000.0000",
"Holding Redlich","Level 8 555 Bourke Street","MELBOURNE","VIC","3000","ALP-VIC","27/09/2012 12:00:00 AM","550.0000",
"Holding Redlich","Level 8 555 Bourke Street","MELBOURNE","VIC","3000","ALP-VIC","28/03/2013 12:00:00 AM","500.0000",
"Holding Redlich","Level 8 555 Bourke Street","MELBOURNE","VIC","3000","ALP-VIC","26/11/2012 12:00:00 AM","250.0000",
"IM Group Ltd","I.M House, South Drive COLESHILL B461DF","","OS","","Liberal Party of Australia","19/07/2012 12:00:00 AM","80000.0000",
"Inghams Enterprises Pty Limited","Level 4 Northumberland Street","LIVERPOOL","NSW","2170","Australian Labor Party (ALP)","30/04/2013 12:00:00 AM","250000.0000",
"Inghams Enterprises Pty Limited","Level 4 Northumberland Street","LIVERPOOL","NSW","2170","Liberal Party of Australia","18/06/2013 12:00:00 AM","250000.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia (Victorian Division) - LIB-VIC","26/10/2012 12:00:00 AM","11500.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (Victorian Branch) - ALP-VIC","26/03/2013 12:00:00 AM","11000.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (ALP) - ALP","24/10/2012 12:00:00 AM","8250.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (ALP) - ALP","05/03/2013 12:00:00 AM","6000.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia - LIB","04/03/2013 12:00:00 AM","4000.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia - Tasmania Division - LIB-TAS","08/04/2013 12:00:00 AM","4000.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia - Tasmania Division - LIB-TAS","15/03/2013 12:00:00 AM","3300.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (ALP) - ALP","10/05/2013 12:00:00 AM","3000.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia - LIB","03/05/2013 12:00:00 AM","2500.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia - LIB","08/08/2012 12:00:00 AM","2500.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (ALP) - ALP","11/07/2012 12:00:00 AM","2000.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","National Party of Australia - NAT","29/01/2013 12:00:00 AM","2000.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia (Victorian Division) - LIB-VIC","06/05/2013 12:00:00 AM","2000.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (ALP) - ALP","08/04/2013 12:00:00 AM","2000.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","National Party of Australia - NAT","14/05/2013 12:00:00 AM","1760.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (Victorian Branch) - ALP-VIC","20/05/2013 12:00:00 AM","1650.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia - LIB","17/06/2013 12:00:00 AM","1500.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia - LIB","21/08/2012 12:00:00 AM","1500.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (ALP) - ALP","13/03/2013 12:00:00 AM","1500.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (ALP) - ALP","14/05/2013 12:00:00 AM","1500.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (Victorian Branch) - ALP-VIC","15/11/2012 12:00:00 AM","1100.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Australian Labor Party (ALP) - ALP","12/11/2012 12:00:00 AM","1000.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia (Victorian Division) - LIB-VIC","27/05/2013 12:00:00 AM","1000.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia - LIB","09/05/2013 12:00:00 AM","500.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia - LIB","13/03/2013 12:00:00 AM","160.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia (Victorian Division) - LIB-VIC","20/05/2013 12:00:00 AM","140.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","National Party of Australia - Victoria - NAT-VIC","20/03/2013 12:00:00 AM","110.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","National Party of Australia - Victoria - NAT-VIC","20/03/2013 12:00:00 AM","110.0000",
"Insurance Australia Group Limited","388 George Street","SYDNEY","NSW","2000","Liberal Party of Australia - LIB","10/12/2012 12:00:00 AM","95.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","ALP - Business Forum ALP Federal","08/02/2013 12:00:00 AM","25000.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","LIB-WA - WA Conference","19/07/2012 12:00:00 AM","11000.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","LNP-QLD - Planning Forum, QLD","22/02/2013 12:00:00 AM","10000.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","NAT - Federal National Forum","25/02/2013 12:00:00 AM","10000.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","LNP-QLD - Federal Budget reply","21/05/2013 12:00:00 AM","5000.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","LIB-WA - Dinner 2013","19/04/2013 12:00:00 AM","5000.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","LNP-QLD - LNP Ryan Fund","27/03/2013 12:00:00 AM","3000.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","LIB-VIC - Boardroom Policy Forum","02/10/2012 12:00:00 AM","2727.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","LIB-VIC - Evening brief - Hockey","06/06/2013 12:00:00 AM","2273.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","LNP-QLD - Prentice","23/04/2013 12:00:00 AM","2000.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","LIB-VIC - Boardroom Dinner Hockey","22/03/2013 12:00:00 AM","1818.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","LIB-WA - Dinner Cormann","02/10/2012 12:00:00 AM","1500.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","LIB-VIC - Boardroom Dinner Robb","22/03/2013 12:00:00 AM","1364.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","LIB-VIC - Boardroom Policy Forum","16/01/2013 12:00:00 AM","1364.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","ALP - Boardroom Dinner Bill Shorten","24/05/2013 12:00:00 AM","1364.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","LIB-VIC - Enterprise 500 Vic","19/07/2012 12:00:00 AM","1364.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","LIB-VIC - Annual Dinner 2012","02/10/2012 12:00:00 AM","1000.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","LIB-VIC - Annual Dinner 2012","02/10/2012 12:00:00 AM","1000.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","ALP-NSW - Shadow Ministry Lunch 30 Nov 2012 (Fed campaign)","02/10/2012 12:00:00 AM","909.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","NAT-NSW - Boardroom Lunch (Fed Campaign)","05/04/2013 12:00:00 AM","909.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","NAT - National Budget","29/03/2013 12:00:00 AM","600.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","NAT - National Budget","29/03/2013 12:00:00 AM","600.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","LIB-VIC - Raffle Tickets","29/08/2012 12:00:00 AM","364.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","LIB-VIC - Raffle Tickets","29/11/2012 12:00:00 AM","182.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","LIB-VIC - Raffle Tickets","31/12/2012 12:00:00 AM","182.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","LNP-QLD - QLD State Budget lunch","29/05/2013 12:00:00 AM","182.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","LNP-QLD - Function attendance","29/08/2012 12:00:00 AM","182.0000",
"Insurance Council of Australia","PO Box R1832 Royal Exchange","SYDNEY","NSW","1225","LIB-WA - Economic Forum","02/10/2012 12:00:00 AM","75.0000",
"J Hutchinson Pty Ltd","Locked Bag 3002","TOOWONG","QLD","4066","Liberal National Party of Queensland","27/03/2013 12:00:00 AM","22000.0000",
"J Hutchinson Pty Ltd","Locked Bag 3002","TOOWONG","QLD","4066","Australian Labor Party (State of Queensland)","28/11/2012 12:00:00 AM","3300.0000",
"J Hutchinson Pty Ltd","Locked Bag 3002","TOOWONG","QLD","4066","Liberal National Party of Queensland","27/06/2013 12:00:00 AM","500.0000",
"J.J. Richards & Sons Pty Ltd","PO Box 235","CLEVELAND","QLD","4163","Liberal Party of Australia","15/05/2013 12:00:00 AM","150000.0000",
"J.J. Richards & Sons Pty Ltd","PO Box 235","CLEVELAND","QLD","4163","Liberal Party of Australia","31/07/2012 12:00:00 AM","33000.0000",
"J.J. Richards & Sons Pty Ltd","PO Box 235","CLEVELAND","QLD","4163","Liberal Party of Australia","30/10/2012 12:00:00 AM","22000.0000",
"J.J. Richards & Sons Pty Ltd","PO Box 235","CLEVELAND","QLD","4163","LNP - FDC","11/04/2013 12:00:00 AM","22000.0000",
"J.J. Richards & Sons Pty Ltd","PO Box 235","CLEVELAND","QLD","4163","LNP - FDC","15/02/2013 12:00:00 AM","11000.0000",
"J.J. Richards & Sons Pty Ltd","PO Box 235","CLEVELAND","QLD","4163","LNP Bowman FDC","16/05/2013 12:00:00 AM","5500.0000",
"J.J. Richards & Sons Pty Ltd","PO Box 235","CLEVELAND","QLD","4163","Liberal Party of Australia","01/05/2013 12:00:00 AM","1750.0000",
"J.J. Richards & Sons Pty Ltd","PO Box 235","CLEVELAND","QLD","4163","LNP Fairfax DC","04/03/2013 12:00:00 AM","1000.0000",
"J.J. Richards & Sons Pty Ltd","PO Box 235","CLEVELAND","QLD","4163","LNP Wide Bay FDC","23/04/2013 12:00:00 AM","1000.0000",
"J.J. Richards & Sons Pty Ltd","PO Box 235","CLEVELAND","QLD","4163","LNP Wide Bay FDC","10/05/2013 12:00:00 AM","1000.0000",
"J.J. Richards & Sons Pty Ltd","PO Box 235","CLEVELAND","QLD","4163","LNP Bowman FDC","10/05/2013 12:00:00 AM","300.0000",
"Jape Kong Su Nominees","356 Bagot Road","MILLNER","NT","0810","Australian Labor Party (Northern Territory) Branch","31/07/2012 12:00:00 AM","25000.0000",
