Donors Returns - 2013-14,
 data exported: 01/Feb/2017 12:02,
DonorClientNm,DonorAddressLine1,DonorSuburb,DonorStateAb,DonorPostcode,RecipientClientNm,DonationDt,AmountPaid,
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/07/2013 12:00:00 AM","1430.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","12/08/2013 12:00:00 AM","1430.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","14/10/2013 12:00:00 AM","1374.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","1335.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","26/08/2013 12:00:00 AM","1306.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","1170.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","1123.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","1006.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/10/2013 12:00:00 AM","935.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/10/2013 12:00:00 AM","935.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/08/2013 12:00:00 AM","880.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","15/08/2013 12:00:00 AM","850.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","744.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/10/2013 12:00:00 AM","703.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","26/08/2013 12:00:00 AM","678.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","674.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","659.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","642.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","26/08/2013 12:00:00 AM","625.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","26/08/2013 12:00:00 AM","618.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","609.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","600.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","597.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","26/08/2013 12:00:00 AM","556.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/09/2013 12:00:00 AM","556.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","533.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","512.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","509.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/10/2013 12:00:00 AM","496.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","11/10/2013 12:00:00 AM","489.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","487.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","483.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","480.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/07/2013 12:00:00 AM","478.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","25/10/2013 12:00:00 AM","450.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","23/07/2013 12:00:00 AM","420.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/08/2013 12:00:00 AM","360.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/10/2013 12:00:00 AM","335.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","332.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","323.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","26/08/2013 12:00:00 AM","317.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","26/08/2013 12:00:00 AM","316.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","26/08/2013 12:00:00 AM","316.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","299.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","285.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","284.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","26/08/2013 12:00:00 AM","282.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","25/10/2013 12:00:00 AM","279.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","26/08/2013 12:00:00 AM","269.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","26/08/2013 12:00:00 AM","269.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/08/2013 12:00:00 AM","268.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","11/10/2013 12:00:00 AM","264.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","259.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","10/10/2013 12:00:00 AM","257.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","10/10/2013 12:00:00 AM","255.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/10/2013 12:00:00 AM","250.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/10/2013 12:00:00 AM","250.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/08/2013 12:00:00 AM","240.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","238.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","227.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/08/2013 12:00:00 AM","195.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","191.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/09/2013 12:00:00 AM","191.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/08/2013 12:00:00 AM","186.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","182.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","11/10/2013 12:00:00 AM","181.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/10/2013 12:00:00 AM","163.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/10/2013 12:00:00 AM","153.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/10/2013 12:00:00 AM","153.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/09/2013 12:00:00 AM","145.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/08/2013 12:00:00 AM","138.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/09/2013 12:00:00 AM","135.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/09/2013 12:00:00 AM","128.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","122.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/07/2013 12:00:00 AM","121.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","11/10/2013 12:00:00 AM","120.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/07/2013 12:00:00 AM","118.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","18/07/2013 12:00:00 AM","109.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","11/10/2013 12:00:00 AM","105.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/08/2013 12:00:00 AM","104.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","102.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/09/2013 12:00:00 AM","90.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","89.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","88.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","14/10/2013 12:00:00 AM","88.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","23/10/2013 12:00:00 AM","88.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/09/2013 12:00:00 AM","80.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/09/2013 12:00:00 AM","75.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","73.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/09/2013 12:00:00 AM","72.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","14/10/2013 12:00:00 AM","72.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","10/10/2013 12:00:00 AM","70.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","17/07/2013 12:00:00 AM","68.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","14/10/2013 12:00:00 AM","64.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","10/10/2013 12:00:00 AM","63.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","23/10/2013 12:00:00 AM","60.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","60.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","10/10/2013 12:00:00 AM","59.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","55.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","51.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","51.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","50.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/09/2013 12:00:00 AM","50.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/10/2013 12:00:00 AM","50.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/09/2013 12:00:00 AM","49.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","49.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/09/2013 12:00:00 AM","47.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/08/2013 12:00:00 AM","46.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","45.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","45.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","44.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","14/10/2013 12:00:00 AM","43.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/09/2013 12:00:00 AM","40.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/09/2013 12:00:00 AM","40.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","11/10/2013 12:00:00 AM","40.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","10/10/2013 12:00:00 AM","39.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/09/2013 12:00:00 AM","33.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","32.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","10/10/2013 12:00:00 AM","31.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","10/10/2013 12:00:00 AM","31.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","24/09/2013 12:00:00 AM","31.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","31.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","30.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","27.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","27.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","03/10/2013 12:00:00 AM","26.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","10/10/2013 12:00:00 AM","26.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","14/10/2013 12:00:00 AM","25.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","14/10/2013 12:00:00 AM","25.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","23.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","15/08/2013 12:00:00 AM","21.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","14/10/2013 12:00:00 AM","20.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","19.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","10/10/2013 12:00:00 AM","18.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","14/10/2013 12:00:00 AM","17.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","14/10/2013 12:00:00 AM","16.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","10/10/2013 12:00:00 AM","16.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/07/2013 12:00:00 AM","15.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","11/10/2013 12:00:00 AM","13.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","14/10/2013 12:00:00 AM","13.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/09/2013 12:00:00 AM","12.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","14/10/2013 12:00:00 AM","11.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","14/10/2013 12:00:00 AM","10.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","14/10/2013 12:00:00 AM","7.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/10/2013 12:00:00 AM","7.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/10/2013 12:00:00 AM","7.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","26/08/2013 12:00:00 AM","7.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","26/08/2013 12:00:00 AM","7.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","26/08/2013 12:00:00 AM","7.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","26/08/2013 12:00:00 AM","7.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","14/10/2013 12:00:00 AM","6.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","16/09/2013 12:00:00 AM","2.0000",
"Queensland Nickel Pty Ltd","PMB 5","TOWNSVILLE","QLD","4810","Palmer United Party","31/10/2013 12:00:00 AM","1.0000",
"Rainrose Pty Ltd","PO Box 808","PADDINGTON","QLD","4064","Liberal National Party of Queensland","27/08/2013 12:00:00 AM","40000.0000",
"Randazzo C & G Development Pty Ltd","GPO Box 2975","DARWIN","NT","0801","Australian Labor Party (Northern Territory) Branch","30/08/2013 12:00:00 AM","10000.0000",
"Randazzo C & G Development Pty Ltd","GPO Box 2975","DARWIN","NT","0801","Australian Labor Party (Northern Territory) Branch","04/03/2014 12:00:00 AM","5000.0000",
"Randazzo C & G Development Pty Ltd","GPO Box 2975","DARWIN","NT","0801","Country Liberals (Northern Territory)","04/03/2014 12:00:00 AM","5000.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","Liberal Party Federal Secretariat - LIB-ACT","15/08/2013 12:00:00 AM","130000.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","Liberal Party Federal Secretariat - LIB-ACT","26/08/2013 12:00:00 AM","50000.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","Liberal Party NSW Reid Federal Campaign - LIB-NSW","01/08/2013 12:00:00 AM","20000.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","Liberal Party NSW Federal Campaign Account - LIB-NSW","19/08/2013 12:00:00 AM","20000.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","The Liberal Party of Australia Victorian Division","15/08/2013 12:00:00 AM","20000.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","National Party of Australia Federal Campaign - NAT-NSW","19/08/2013 12:00:00 AM","20000.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","The Liberal Party of Australia Victorian Division","25/06/2014 12:00:00 AM","10000.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","Australian Labor Party NSW Branch Federal Campain Account - ALP-","16/08/2013 12:00:00 AM","10000.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","Liberal Party NSW Federal Campaign Account - LIB-NSW","21/08/2013 12:00:00 AM","5500.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","Liberal Party NSW Federal Campaign Account - LIB-NSW","14/08/2013 12:00:00 AM","5000.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","Hunter Federal Campaign Account - ALP-NSW","12/08/2013 12:00:00 AM","5000.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","ALP NSW Page Federal Campaign - ALP-NSW","31/07/2013 12:00:00 AM","3600.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","Australian Labor NSW Branch Barton Federal Campaign - ALP-NSW","31/07/2013 12:00:00 AM","3000.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","National Party of Australia Federal Campaign - NAT-NSW","09/08/2013 12:00:00 AM","3000.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","National Party of Australia Federal Campaign - NAT-NSW","09/08/2013 12:00:00 AM","3000.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","National Party of Australia Federal Campaign - NAT-NSW","01/08/2013 12:00:00 AM","2500.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","Fowler Federal Campaign Account - ALP-NSW","30/08/2013 12:00:00 AM","2500.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","Australian Labor Party NSW Branch Federal Campain Account - ALP-","04/09/2013 12:00:00 AM","2200.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","Australian Labor Party NSW Branch Federal Capaign Account - ALP-","08/08/2013 12:00:00 AM","2200.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","National Party of Australia Federal Campaign - NAT-NSW","16/08/2013 12:00:00 AM","2200.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","Liberal Party of Australia NSW Division - LIB-NSW","12/05/2014 12:00:00 AM","2000.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","Liberal Party NSW Federal Campaign Account - LIB-NSW","14/08/2013 12:00:00 AM","2000.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","Liberal Party NSW Federal Campaign Account - LIB-NSW","14/08/2013 12:00:00 AM","2000.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","Liberal Party NSW Federal Campaign Account - LIB-NSW","14/08/2013 12:00:00 AM","1500.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","National Party of Australia NSW Federal Campaign - NAT-NSW","04/09/2013 12:00:00 AM","1500.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","ALP NSW (Hunter) - ALP-NSW","30/09/2013 12:00:00 AM","1500.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","ALP NSW Branch Blaxland Federal Campaign - ALP-NSW","15/07/2013 12:00:00 AM","1250.0000",
