Donors Returns - 2014-15,
 data exported: 01/Feb/2017 12:02,
DonorClientNm,DonorAddressLine1,DonorSuburb,DonorStateAb,DonorPostcode,RecipientClientNm,DonationDt,AmountPaid,
"Energy Developments Limited","Garden City Office Park Building 17, 2404 Logan Road","EIGHT MILE PLAINS","QLD","4113","Australian Labor Party - ALP QLD","31/05/2015 12:00:00 AM","1500.0000",
"Energy Developments Limited","Garden City Office Park Building 17, 2404 Logan Road","EIGHT MILE PLAINS","QLD","4113","Australian Labor Party - ALP QLD","11/03/2015 12:00:00 AM","1100.0000",
"Energy Developments Limited","Garden City Office Park Building 17, 2404 Logan Road","EIGHT MILE PLAINS","QLD","4113","Liberal National Party","30/06/2015 12:00:00 AM","1000.0000",
"Energy Developments Limited","Garden City Office Park Building 17, 2404 Logan Road","EIGHT MILE PLAINS","QLD","4113","Liberal Party Australia - LIB NSW","31/05/2015 12:00:00 AM","750.0000",
"Epic Pharmacy Management Pty Ltd","PO Box 3787","South Brisbane","QLD","4101","Liberal National Party of Queensland","21/01/2015 12:00:00 AM","10000.0000",
"Epic Pharmacy Management Pty Ltd","PO Box 3787","South Brisbane","QLD","4101","Liberal National Party of Queensland","06/08/2014 12:00:00 AM","10000.0000",
"Epic Pharmacy Management Pty Ltd","PO Box 3787","South Brisbane","QLD","4101","Liberal National Party of Queensland","28/11/2014 12:00:00 AM","5000.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Liberal Party of Australia","18/08/2014 12:00:00 AM","11000.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (ALP)","08/08/2014 12:00:00 AM","6375.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (South Australian Branch)","02/08/2014 12:00:00 AM","4950.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc.","16/05/2015 12:00:00 AM","4825.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc.","28/04/2015 12:00:00 AM","3476.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc.","23/04/2015 12:00:00 AM","3268.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (South Australian Branch)","10/09/2014 12:00:00 AM","3000.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc.","12/03/2015 12:00:00 AM","2891.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Liberal Party of Australia","27/08/2014 12:00:00 AM","2693.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (South Australian Branch)","20/08/2014 12:00:00 AM","2650.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc.","21/05/2015 12:00:00 AM","2452.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Liberal Party of Australia","20/05/2015 12:00:00 AM","2436.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (ALP)","18/03/2015 12:00:00 AM","2420.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (ALP)","16/04/2015 12:00:00 AM","2419.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (South Australian Branch)","26/05/2015 12:00:00 AM","2415.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (ALP)","05/02/2015 12:00:00 AM","2200.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc.","10/11/2014 12:00:00 AM","2107.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc.","22/05/2015 12:00:00 AM","2000.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (ALP)","14/08/2014 12:00:00 AM","1847.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (South Australian Branch)","15/12/2014 12:00:00 AM","1765.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (South Australian Branch)","24/10/2014 12:00:00 AM","1600.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc.","05/06/2015 12:00:00 AM","1500.0000",
"Ernst & Young","680 George Street","SYDNEY","NSW","2000","Australian Labor Party (ALP)","17/09/2014 12:00:00 AM","945.0000",
"Estate of Douglas Maccleath Dolgner","C/- Victoria Park Legal  Unit 7, 910 Albany H'way","VICTORIA PARK","WA","6100","Citizens Electoral Council of Australia","03/03/2015 12:00:00 AM","249540.0000",
"Estate of Mena Huon","c/- McCracken & McCracken (Lawyers) 501 Latrobe Street","MELBOURNE","VIC","3000","Liberal Party of Australia (Victorian Division)","30/10/2014 12:00:00 AM","82000.0000",
"Ever Bright Group","Level 54 Rialto Tower South 525 Collins Street","MELBOURNE","VIC","3000","Liberal Party of Australia","27/01/2015 12:00:00 AM","200000.0000",
"Financial Planning Association of Australia Ltd","Level 4, 75 Castlereagh St","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","28/04/2015 12:00:00 AM","5500.0000",
"Financial Planning Association of Australia Ltd","Level 4, 75 Castlereagh St","SYDNEY","NSW","2000","Liberal Party of Australia - Tasmanian Division","24/02/2015 12:00:00 AM","4400.0000",
"Financial Planning Association of Australia Ltd","Level 4, 75 Castlereagh St","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc.","12/05/2015 12:00:00 AM","2000.0000",
"Financial Planning Association of Australia Ltd","Level 4, 75 Castlereagh St","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","08/05/2015 12:00:00 AM","1000.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","ALP National Secretariat","31/03/2015 12:00:00 AM","16500.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","LPA TAS Division","31/01/2015 12:00:00 AM","15000.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","ALP NSW Branch","13/04/2015 12:00:00 AM","10000.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","Liberal National Party","15/07/2014 12:00:00 AM","10000.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","LPA VIC Division","15/07/2014 12:00:00 AM","10000.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","LPA NSW Division Incorporated - North Sydney Forum","12/08/2014 12:00:00 AM","5500.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","LPA NSW Division Incorporated - North Sydney Forum","30/06/2015 12:00:00 AM","5500.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","ALP NSW Branch - Chifley FEC","26/05/2015 12:00:00 AM","5000.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","ALP National Secretariat","28/02/2015 12:00:00 AM","2500.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","Enterprise 500","26/08/2014 12:00:00 AM","2500.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","ALP National Secretariat","31/08/2014 12:00:00 AM","2500.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","Catering for ALP Lunch","15/06/2015 12:00:00 AM","2188.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","LPA SA Division","26/05/2015 12:00:00 AM","2000.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","Catering ALP for Lunch","01/10/2014 12:00:00 AM","1718.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","Liberal National Party QLD","23/02/2015 12:00:00 AM","1500.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","ALP NSW Branch","28/08/2014 12:00:00 AM","1100.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","LPA NSW Division","24/04/2015 12:00:00 AM","350.0000",
"Financial Services Council Limited","Level 24, 44 Market Street","SYDNEY","NSW","2000","LPA NSW Division","26/08/2014 12:00:00 AM","200.0000",
"Foxtel Management Pty Limited","5 Thomas Holt Drive","NORTH RYDE","NSW","2113","Australian Labor Party (ALP)","12/06/2015 12:00:00 AM","10000.0000",
"Foxtel Management Pty Limited","5 Thomas Holt Drive","NORTH RYDE","NSW","2113","Australian Labor Party (ALP)","29/08/2014 12:00:00 AM","8500.0000",
"Freedom Foods Group Limited","80 Box Road","Taren Point","NSW","2229","Liberal Party of Australia, NSW Division","12/05/2015 12:00:00 AM","4000.0000",
"Freedom Foods Group Limited","80 Box Road","Taren Point","NSW","2229","Liberal Party of Australia, NSW Division","02/12/2014 12:00:00 AM","1000.0000",
"Friendly Society Medical Association Limited","52 Gawler Place","ADELAIDE","SA","5000","LIB-SA","10/11/2014 12:00:00 AM","22000.0000",
"Friendly Society Medical Association Limited","52 Gawler Place","ADELAIDE","SA","5000","ALP-SA","24/02/2015 12:00:00 AM","3500.0000",
"Friendly Society Medical Association Limited","52 Gawler Place","ADELAIDE","SA","5000","ALP-SA","31/07/2014 12:00:00 AM","3000.0000",
"Friendly Society Medical Association Limited","52 Gawler Place","ADELAIDE","SA","5000","ALP-SA","25/06/2015 12:00:00 AM","2950.0000",
"Friendly Society Medical Association Limited","52 Gawler Place","ADELAIDE","SA","5000","LIB-SA","13/05/2015 12:00:00 AM","1500.0000",
"Friendly Society Medical Association Limited","52 Gawler Place","ADELAIDE","SA","5000","ALP-SA","22/07/2014 12:00:00 AM","1100.0000",
"Friendly Society Medical Association Limited","52 Gawler Place","ADELAIDE","SA","5000","ALP-SA","12/03/2015 12:00:00 AM","900.0000",
"Friendly Society Medical Association Limited","52 Gawler Place","ADELAIDE","SA","5000","ALP-SA","19/06/2015 12:00:00 AM","800.0000",
"Friendly Society Medical Association Limited","52 Gawler Place","ADELAIDE","SA","5000","ALP-SA","22/04/2015 12:00:00 AM","640.0000",
"Fu Ocean Pty Ltd","107/ 17 SHORELINE DR","RHODES","NSW","2138","Liberal Party of Australia (Victorian Division)","22/12/2014 12:00:00 AM","50000.0000",
"Fu Ocean Pty Ltd","107/ 17 SHORELINE DR","RHODES","NSW","2138","Liberal Party of Australia, NSW Division","14/05/2015 12:00:00 AM","30000.0000",
"Genworth Mortgage Insurance Australia Limited","Level 26, 101 Miller Street","NORTH SYDNEY","NSW","2060","Australian Labor Party (ALP)","09/07/2014 12:00:00 AM","27500.0000",
"Genworth Mortgage Insurance Australia Limited","Level 26, 101 Miller Street","NORTH SYDNEY","NSW","2060","Australian Labor Party (ALP)","19/08/2014 12:00:00 AM","22000.0000",
"Genworth Mortgage Insurance Australia Limited","Level 26, 101 Miller Street","NORTH SYDNEY","NSW","2060","National Party of Australia","01/07/2014 12:00:00 AM","11000.0000",
"Genworth Mortgage Insurance Australia Limited","Level 26, 101 Miller Street","NORTH SYDNEY","NSW","2060","Liberal Party of Australia, NSW Division","21/08/2014 12:00:00 AM","11000.0000",
"Genworth Mortgage Insurance Australia Limited","Level 26, 101 Miller Street","NORTH SYDNEY","NSW","2060","Liberal Party of Australia, NSW Division","08/08/2014 12:00:00 AM","11000.0000",
"Genworth Mortgage Insurance Australia Limited","Level 26, 101 Miller Street","NORTH SYDNEY","NSW","2060","Liberal Party of Australia","20/04/2015 12:00:00 AM","11000.0000",
"Genworth Mortgage Insurance Australia Limited","Level 26, 101 Miller Street","NORTH SYDNEY","NSW","2060","Liberal Party of Australia, NSW Division","29/06/2015 12:00:00 AM","11000.0000",
"Genworth Mortgage Insurance Australia Limited","Level 26, 101 Miller Street","NORTH SYDNEY","NSW","2060","Liberal Party of Australia, NSW Division","24/02/2015 12:00:00 AM","2000.0000",
"Genworth Mortgage Insurance Australia Limited","Level 26, 101 Miller Street","NORTH SYDNEY","NSW","2060","Australian Labor Party (ALP)","27/04/2015 12:00:00 AM","1100.0000",
"Genworth Mortgage Insurance Australia Limited","Level 26, 101 Miller Street","NORTH SYDNEY","NSW","2060","Liberal Party of Australia, NSW Division","07/05/2015 12:00:00 AM","750.0000",
"Genworth Mortgage Insurance Australia Limited","Level 26, 101 Miller Street","NORTH SYDNEY","NSW","2060","Liberal Party of Australia, NSW Division","14/05/2015 12:00:00 AM","300.0000",
"Genworth Mortgage Insurance Australia Limited","Level 26, 101 Miller Street","NORTH SYDNEY","NSW","2060","National Party of Australia - N.S.W.","27/08/2014 12:00:00 AM","175.0000",
"Golden Lineage P/L","c/- 41 Brazilia Drive","GLEN WAVERLEY","VIC","3150","XEN","15/08/2014 12:00:00 AM","65000.0000",
"Golden Lineage P/L","c/- 41 Brazilia Drive","GLEN WAVERLEY","VIC","3150","XEN","04/10/2014 12:00:00 AM","35000.0000",
"Group Administration Australia Pty Ltd","Level 26 111 Eagle Street","BRISBANE","QLD","4000","Liberal Party of Australia (Victorian Division)","16/04/2015 12:00:00 AM","50000.0000",
"Hall Contracting Pty Ltd","PO Box 519","BUDERIM","QLD","4556","Liberal National Party of Queensland","15/01/2015 12:00:00 AM","20000.0000",
"Hancock Coal Infrastructure Pty Ltd","Level 18 110 Mary Street","BRISBANE","QLD","4000","Australian Labor Party - ALP","24/10/2014 12:00:00 AM","22000.0000",
"Hancock Prospecting Pty Ltd","PO Locked Bag No 2","WEST PERTH","WA","6872","National Party of Australia","02/07/2014 12:00:00 AM","22000.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Liberal Party of Australia (Victoria Division)","01/07/2014 12:00:00 AM","15000.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Liberal Party of Australia (Victoria Division)","27/10/2014 12:00:00 AM","15000.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-TAS Liberal Party of Australia (Tasmanian Division)","17/04/2015 12:00:00 AM","4400.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Menzies 200 Club","08/09/2014 12:00:00 AM","2500.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Casey Federal Electorate Conference","15/04/2015 12:00:00 AM","1650.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Higgins 200 Club","10/11/2014 12:00:00 AM","1500.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Higgins 200 Club","14/04/2015 12:00:00 AM","1200.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Dunkley Flinders Events","04/05/2015 12:00:00 AM","1200.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","ALP-VIC Progressive Business","09/09/2014 12:00:00 AM","1100.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Casey Federal Electorate Conference","09/10/2014 12:00:00 AM","1000.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Casey Federal Electorate Conference","12/01/2015 12:00:00 AM","800.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Dunkley Blue Ribbon Club","07/07/2014 12:00:00 AM","600.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Enterprise 500 Vic - 2014 Enterprise 500 Victorian Annua","11/09/2014 12:00:00 AM","400.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Casey Federal Electorate Conference","14/04/2015 12:00:00 AM","330.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Dunkley Blue Ribbon Club","29/01/2015 12:00:00 AM","250.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Liberal Party of Australia (Victoria Division)","13/04/2015 12:00:00 AM","150.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Southern Metropolitan Electorate Conference","31/10/2014 12:00:00 AM","100.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Deakin Federal Electorate Conference","08/09/2014 12:00:00 AM","80.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC South Metropolitan Electorate Conference","17/08/2014 12:00:00 AM","65.0000",
"Health Insurance Restricted Membership Association of Australia","PO Box 172","BOX HILL","VIC","3128","LIB-VIC Box Hill Branch [105]","18/10/2014 12:00:00 AM","55.0000",
"Healthscope Operations Pty td","Level 1 312 St Kilda Road","Melbourne","VIC","3004","Liberal Party of Australia (Victorian Division)","06/10/2014 12:00:00 AM","10000.0000",
"Healthscope Operations Pty td","Level 1 312 St Kilda Road","Melbourne","VIC","3004","Australian Labor Party (Victorian Branch)","30/03/2015 12:00:00 AM","5250.0000",
"Healthscope Operations Pty td","Level 1 312 St Kilda Road","Melbourne","VIC","3004","Liberal Party of Australia (Victorian Division)","01/07/2014 12:00:00 AM","5000.0000",
"Healthscope Operations Pty td","Level 1 312 St Kilda Road","Melbourne","VIC","3004","Australian Labor Party (Victorian Branch)","07/04/2015 12:00:00 AM","2200.0000",
"Healthscope Operations Pty td","Level 1 312 St Kilda Road","Melbourne","VIC","3004","Liberal Party of Australia - Tasmanian Division","12/01/2015 12:00:00 AM","1100.0000",
"Healthscope Operations Pty td","Level 1 312 St Kilda Road","Melbourne","VIC","3004","Liberal Party of Australia - Tasmanian Division","21/10/2014 12:00:00 AM","1100.0000",
"Healthscope Operations Pty td","Level 1 312 St Kilda Road","Melbourne","VIC","3004","Liberal Party of Australia - Tasmanian Division","01/08/2014 12:00:00 AM","1100.0000",
